Id,x_m,y_m
2464,3196724.711,-3270002.94
2465,3196724.711,-3267898.554
2466,3196724.711,-3276318.064
2467,3196724.711,-3286849.848
2468,3198580.035,-3255279.109
2469,3198580.035,-3286849.848
2470,3200435.36,-3295281.214
2471,3200435.36,-3299498.882
2472,3202290.686,-3310048.865
2473,3202290.686,-3280529.79
2474,3204146.01,-3303717.878
2475,3206001.335,-3253177.01
2476,3207856.66,-3286849.848
2477,3209711.984,-3267898.554
2478,3211567.309,-3274212.694
2479,3209711.984,-3284742.832
2480,3207856.66,-3293172.876
2481,3211567.309,-3307938.204
2482,3209711.984,-3312159.86
2483,3211567.309,-3267898.554
2484,3211567.309,-3278423.762
2485,3215277.959,-3255279.109
2486,3215277.959,-3278423.762
2487,3217133.284,-3303717.878
2488,3224554.584,-3265794.496
2489,3218988.609,-3278423.762
2490,3222699.258,-3282636.146
2491,3224554.584,-3286849.848
2492,3224554.584,-3299498.882
2493,3228265.233,-3286849.848
2494,3226409.908,-3295281.214
2495,3231975.882,-3293172.876
2496,3233831.208,-3265794.496
2497,3235686.533,-3259484.284
2498,3235686.533,-3270002.94
2499,3237541.857,-3314271.188
2500,3237541.857,-3274212.694
2501,3239397.182,-3307938.204
2502,3241252.507,-3261587.362
2503,3241252.507,-3282636.146
2504,3241252.507,-3301608.215
2505,3243107.831,-3282636.146
2506,3244963.157,-3267898.554
2507,3248673.806,-3293172.876
2508,3246818.482,-3303717.878
2509,3248673.806,-3284742.832
2510,3250529.131,-3259484.284
2511,3252384.456,-3288957.194
2512,3254239.78,-3265794.496
2513,3252384.456,-3272107.653
2514,3257950.431,-3284742.832
2515,3261661.08,-3253177.01
2516,3259805.755,-3261587.362
2517,3261661.08,-3288957.194
2518,3261661.08,-3293172.876
2519,3263516.405,-3267898.554
2520,3269082.38,-3276318.064
2521,3270937.704,-3295281.214
2522,3272793.029,-3299498.882
2523,3278359.004,-3297389.882
2524,3276503.679,-3301608.215
2525,3278359.004,-3301608.215
2526,3280214.329,-3257381.534
2527,3274648.355,-3301608.215
2528,3287635.628,-3265794.496
2529,3287635.628,-3263690.766
2530,3289490.953,-3253177.01
2531,3296912.253,-3299498.882
2532,3295056.927,-3301608.215
2533,3296912.253,-3274212.694
2534,3302478.227,-3299498.882
2535,3300622.902,-3257381.534
2536,3302478.227,-3307938.204
2537,3306188.877,-3278423.762
2538,3309899.526,-3278423.762
2539,3311754.851,-3274212.694
2540,3315465.5,-3280529.79
2541,3315465.5,-3251075.238
2542,3322886.8,-3267898.554
2543,3324742.125,-3301608.215
2544,3326597.45,-3255279.109
2545,3326597.45,-3288957.194
2546,3328452.775,-3303717.878
2547,3332163.424,-3270002.94
2548,3335874.074,-3301608.215
2549,3335874.074,-3280529.79
2550,3343295.373,-3253177.01
2551,3347006.024,-3251075.238
2552,3347006.024,-3265794.496
2553,3347006.024,-3263690.766
2554,3348861.348,-3286849.848
2555,3350716.673,-3267898.554
2556,3350716.673,-3288957.194
2557,3354427.322,-3259484.284
2558,3356282.647,-3272107.653
2559,3361848.622,-3278423.762
2560,3361848.622,-3284742.832
2561,3365559.271,-3270002.94
2562,3372980.571,-3270002.94
2563,3374835.896,-3270002.94
2564,3378546.546,-3305827.875
2565,3380401.871,-3293172.876
2566,3382257.195,-3253177.01
2567,3382257.195,-3270002.94
2568,3384112.52,-3255279.109
2569,3384112.52,-3257381.534
2570,3385967.845,-3305827.875
2571,3393389.144,-3255279.109
2572,3397099.794,-3282636.146
2573,3397099.794,-3297389.882
2574,3398955.119,-3310048.865
2575,3415653.042,-3276318.064
2576,3413797.718,-3295281.214
2577,3432350.966,-3299498.882
2578,3439772.266,-3276318.064
2579,3447193.565,-3297389.882
2580,3447193.565,-3299498.882
2581,3452759.54,-3261587.362
2582,3456470.189,-3261587.362
2583,3454614.864,-3297389.882
2584,3454614.864,-3253177.01
2585,3458325.514,-3310048.865
2586,3460180.838,-3297389.882
2587,3458325.514,-3307938.204
2588,3460180.838,-3312159.86
2589,3463891.489,-3299498.882
2590,3478734.087,-3272107.653
2591,3489866.036,-3295281.214
2592,3488010.711,-3307938.204
2593,3495432.011,-3305827.875
2594,3502853.311,-3278423.762
2595,3530683.183,-3291064.869
2596,3539959.807,-3278423.762
2597,3547381.107,-3288957.194
2598,3549236.431,-3265794.496
2599,3551091.756,-3299498.882
2600,3556657.731,-3284742.832
2601,3558513.056,-3274212.694
2602,3562223.705,-3312159.86
2603,3567789.68,-3274212.694
2604,3565934.355,-3259484.284
2605,3573355.654,-3263690.766
2606,3577066.304,-3253177.01
2607,3580776.954,-3274212.694
2608,3582632.278,-3303717.878
2609,3584487.604,-3295281.214
2610,3584487.604,-3299498.882
2611,3582632.278,-3305827.875
2612,3588198.253,-3303717.878
2613,3590053.578,-3261587.362
2614,3588198.253,-3288957.194
2615,3590053.578,-3293172.876
2616,3591908.903,-3251075.238
2617,3591908.903,-3261587.362
2618,3593764.227,-3251075.238
2619,3593764.227,-3253177.01
2620,3593764.227,-3265794.496
2621,3593764.227,-3295281.214
2622,3593764.227,-3310048.865
2623,3595619.553,-3265794.496
2624,3595619.553,-3276318.064
2625,3595619.553,-3278423.762
2626,3595619.553,-3307938.204
2627,3597474.878,-3257381.534
2628,3606751.502,-3291064.869
2629,3606751.502,-3312159.86
2630,3608606.827,-3253177.01
2631,3608606.827,-3274212.694
2632,3608606.827,-3278423.762
2633,3610462.151,-3263690.766
2634,3616028.126,-3282636.146
2635,3619738.776,-3270002.94
2636,3621594.1,-3259484.284
2637,2959243.13,-3194449.41
2638,2961098.455,-3188172.052
2639,2983362.353,-3194449.41
2640,2985217.678,-3198635.903
2641,2985217.678,-3232173.884
2642,2996349.628,-3202823.67
2643,2996349.628,-3204918.032
2644,2998204.952,-3217490.916
2645,3000060.277,-3190264.186
2646,3009336.901,-3188172.052
2647,3009336.901,-3246872.666
2648,3016758.2,-3234272.738
2649,3016758.2,-3200729.628
2650,3020468.85,-3192356.639
2651,3020468.85,-3202823.67
2652,3022324.175,-3196542.496
2653,3024179.5,-3223781.685
2654,3026034.824,-3221684.441
2655,3031600.799,-3202823.67
2656,3031600.799,-3207012.713
2657,3033456.124,-3207012.713
2658,3031600.799,-3225879.252
2659,3035311.449,-3236371.918
2660,3035311.449,-3230075.35
2661,3035311.449,-3223781.685
2662,3039022.099,-3190264.186
2663,3039022.099,-3244771.869
2664,3053864.697,-3209107.713
2665,3053864.697,-3236371.918
2666,3055720.022,-3230075.35
2667,3057575.347,-3221684.441
2668,3059430.672,-3194449.41
2669,3059430.672,-3215394.634
2670,3064996.646,-3198635.903
2671,3068707.297,-3242671.395
2672,3068707.297,-3248973.79
2673,3070562.621,-3240571.245
2674,3072417.946,-3217490.916
2675,3072417.946,-3223781.685
2676,3074273.271,-3188172.052
2677,3074273.271,-3204918.032
2678,3074273.271,-3221684.441
2679,3074273.271,-3223781.685
2680,3076128.595,-3242671.395
2681,3077983.92,-3204918.032
2682,3081694.57,-3192356.639
2683,3081694.57,-3236371.918
2684,3083549.895,-3248973.79
2685,3085405.22,-3211203.034
2686,3085405.22,-3215394.634
2687,3081694.57,-3230075.35
2688,3085405.22,-3248973.79
2689,3089115.87,-3204918.032
2690,3089115.87,-3217490.916
2691,3089115.87,-3230075.35
2692,3092826.519,-3200729.628
2693,3092826.519,-3219587.518
2694,3094681.844,-3196542.496
2695,3094681.844,-3200729.628
2696,3094681.844,-3223781.685
2697,3094681.844,-3236371.918
2698,3094681.844,-3240571.245
2699,3096537.169,-3242671.395
2700,3098392.493,-3217490.916
2701,3100247.819,-3242671.395
2702,3102103.144,-3196542.496
2703,3103958.468,-3190264.186
2704,3103958.468,-3198635.903
2705,3103958.468,-3202823.67
2706,3105813.793,-3204918.032
2707,3107669.118,-3217490.916
2708,3105813.793,-3230075.35
2709,3103958.468,-3217490.916
2710,3107669.118,-3234272.738
2711,3107669.118,-3242671.395
2712,3109524.442,-3244771.869
2713,3111379.768,-3240571.245
2714,3113235.093,-3188172.052
2715,3113235.093,-3219587.518
2716,3115090.417,-3200729.628
2717,3115090.417,-3248973.79
2718,3116945.742,-3190264.186
2719,3116945.742,-3194449.41
2720,3118801.067,-3188172.052
2721,3118801.067,-3227977.139
2722,3118801.067,-3232173.884
2723,3120656.392,-3244771.869
2724,3122511.717,-3198635.903
2725,3122511.717,-3225879.252
2726,3124367.042,-3190264.186
2727,3126222.366,-3230075.35
2728,3126222.366,-3232173.884
2729,3126222.366,-3234272.738
2730,3128077.691,-3192356.639
2731,3129933.017,-3221684.441
2732,3128077.691,-3242671.395
2733,3129933.017,-3242671.395
2734,3131788.341,-3204918.032
2735,3131788.341,-3223781.685
2736,3133643.666,-3219587.518
2737,3133643.666,-3221684.441
2738,3133643.666,-3234272.738
2739,3135498.991,-3207012.713
2740,3133643.666,-3227977.139
2741,3135498.991,-3234272.738
2742,3137354.315,-3202823.67
2743,3137354.315,-3213298.674
2744,3137354.315,-3225879.252
2745,3137354.315,-3248973.79
2746,3139209.64,-3221684.441
2747,3141064.966,-3238471.42
2748,3141064.966,-3221684.441
2749,3142920.29,-3242671.395
2750,3144775.615,-3211203.034
2751,3148486.264,-3213298.674
2752,3144775.615,-3225879.252
2753,3148486.264,-3194449.41
2754,3148486.264,-3219587.518
2755,3148486.264,-3240571.245
2756,3148486.264,-3200729.628
2757,3152196.915,-3213298.674
2758,3154052.239,-3230075.35
2759,3154052.239,-3242671.395
2760,3154052.239,-3248973.79
2761,3155907.564,-3188172.052
2762,3155907.564,-3192356.639
2763,3155907.564,-3209107.713
2764,3159618.213,-3194449.41
2765,3157762.889,-3202823.67
2766,3157762.889,-3225879.252
2767,3157762.889,-3246872.666
2768,3159618.213,-3192356.639
2769,3159618.213,-3207012.713
2770,3168894.838,-3213298.674
2771,3165184.188,-3223781.685
2772,3165184.188,-3236371.918
2773,3165184.188,-3248973.79
2774,3167039.513,-3192356.639
2775,3167039.513,-3238471.42
2776,3168894.838,-3215394.634
2777,3168894.838,-3230075.35
2778,3168894.838,-3238471.42
2779,3170750.162,-3188172.052
2780,3170750.162,-3219587.518
2781,3170750.162,-3242671.395
2782,3172605.488,-3217490.916
2783,3172605.488,-3221684.441
2784,3174460.813,-3192356.639
2785,3174460.813,-3207012.713
2786,3174460.813,-3209107.713
2787,3178171.462,-3213298.674
2788,3178171.462,-3236371.918
2789,3180026.787,-3225879.252
2790,3181882.111,-3217490.916
2791,3181882.111,-3246872.666
2792,3183737.437,-3204918.032
2793,3183737.437,-3209107.713
2794,3185592.762,-3202823.67
2795,3185592.762,-3217490.916
2796,3187448.086,-3188172.052
2797,3187448.086,-3211203.034
2798,3187448.086,-3227977.139
2799,3187448.086,-3234272.738
2800,3189303.411,-3192356.639
2801,3189303.411,-3211203.034
2802,3189303.411,-3234272.738
2803,3193014.061,-3219587.518
2804,3196724.711,-3219587.518
2805,3196724.711,-3223781.685
2806,3196724.711,-3240571.245
2807,3198580.035,-3204918.032
2808,3200435.36,-3196542.496
2809,3202290.686,-3234272.738
2810,3202290.686,-3236371.918
2811,3204146.01,-3192356.639
2812,3204146.01,-3207012.713
2813,3206001.335,-3198635.903
2814,3206001.335,-3211203.034
2815,3204146.01,-3213298.674
2816,3207856.66,-3234272.738
2817,3209711.984,-3209107.713
2818,3211567.309,-3188172.052
2819,3211567.309,-3219587.518
2820,3213422.635,-3194449.41
2821,3213422.635,-3244771.869
2822,3217133.284,-3246872.666
2823,3215277.959,-3194449.41
2824,3215277.959,-3209107.713
2825,3215277.959,-3213298.674
2826,3215277.959,-3248973.79
2827,3218988.609,-3230075.35
2828,3218988.609,-3234272.738
2829,3218988.609,-3240571.245
2830,3224554.584,-3230075.35
2831,3226409.908,-3244771.869
2832,3228265.233,-3213298.674
2833,3231975.882,-3246872.666
2834,3231975.882,-3211203.034
2835,3231975.882,-3240571.245
2836,3231975.882,-3215394.634
2837,3233831.208,-3234272.738
2838,3235686.533,-3244771.869
2839,3237541.857,-3221684.441
2840,3237541.857,-3238471.42
2841,3241252.507,-3198635.903
2842,3243107.831,-3244771.869
2843,3246818.482,-3211203.034
2844,3246818.482,-3215394.634
2845,3252384.456,-3230075.35
2846,3259805.755,-3219587.518
2847,3259805.755,-3227977.139
2848,3259805.755,-3238471.42
2849,3261661.08,-3230075.35
2850,3261661.08,-3244771.869
2851,3265371.73,-3204918.032
2852,3265371.73,-3223781.685
2853,3265371.73,-3240571.245
2854,3267227.055,-3188172.052
2855,3274648.355,-3188172.052
2856,3272793.029,-3248973.79
2857,3278359.004,-3196542.496
2858,3280214.329,-3202823.67
2859,3285780.304,-3217490.916
2860,3283924.978,-3240571.245
2861,3289490.953,-3225879.252
2862,3291346.278,-3209107.713
2863,3291346.278,-3240571.245
2864,3298767.577,-3215394.634
2865,3302478.227,-3204918.032
2866,3302478.227,-3192356.639
2867,3306188.877,-3202823.67
2868,3306188.877,-3232173.884
2869,3309899.526,-3190264.186
2870,3309899.526,-3198635.903
2871,3311754.851,-3202823.67
2872,3309899.526,-3221684.441
2873,3311754.851,-3209107.713
2874,3317320.826,-3198635.903
2875,3315465.5,-3207012.713
2876,3317320.826,-3232173.884
2877,3315465.5,-3238471.42
2878,3315465.5,-3246872.666
2879,3319176.151,-3232173.884
2880,3324742.125,-3238471.42
2881,3326597.45,-3188172.052
2882,3330308.1,-3215394.634
2883,3330308.1,-3217490.916
2884,3332163.424,-3215394.634
2885,3332163.424,-3217490.916
2886,3332163.424,-3248973.79
2887,3335874.074,-3202823.67
2888,3334018.749,-3217490.916
2889,3334018.749,-3242671.395
2890,3334018.749,-3244771.869
2891,3334018.749,-3198635.903
2892,3337729.399,-3236371.918
2893,3337729.399,-3234272.738
2894,3341440.049,-3211203.034
2895,3341440.049,-3246872.666
2896,3345150.698,-3200729.628
2897,3348861.348,-3248973.79
2898,3354427.322,-3194449.41
2899,3354427.322,-3242671.395
2900,3367414.596,-3188172.052
2901,3367414.596,-3213298.674
2902,3369269.922,-3219587.518
2903,3367414.596,-3221684.441
2904,3367414.596,-3223781.685
2905,3372980.571,-3207012.713
2906,3376691.22,-3204918.032
2907,3376691.22,-3242671.395
2908,3378546.546,-3215394.634
2909,3385967.845,-3219587.518
2910,3385967.845,-3198635.903
2911,3387823.169,-3242671.395
2912,3391533.82,-3248973.79
2913,3397099.794,-3244771.869
2914,3398955.119,-3215394.634
2915,3398955.119,-3230075.35
2916,3398955.119,-3240571.245
2917,3400810.444,-3248973.79
2918,3404521.093,-3202823.67
2919,3404521.093,-3194449.41
2920,3408231.743,-3230075.35
2921,3410087.068,-3223781.685
2922,3413797.718,-3200729.628
2923,3413797.718,-3213298.674
2924,3413797.718,-3240571.245
2925,3419363.693,-3188172.052
2926,3421219.017,-3188172.052
2927,3428640.316,-3219587.518
2928,3430495.642,-3248973.79
2929,3434206.291,-3190264.186
2930,3434206.291,-3196542.496
2931,3437916.94,-3198635.903
2932,3449048.889,-3213298.674
2933,3454614.864,-3246872.666
2934,3456470.189,-3207012.713
2935,3456470.189,-3227977.139
2936,3458325.514,-3194449.41
2937,3458325.514,-3227977.139
2938,3458325.514,-3236371.918
2939,3462036.164,-3211203.034
2940,3460180.838,-3246872.666
2941,3462036.164,-3225879.252
2942,3467602.138,-3227977.139
2943,3471312.788,-3219587.518
2944,3471312.788,-3246872.666
2945,3475023.438,-3219587.518
2946,3476878.762,-3244771.869
2947,3475023.438,-3240571.245
2948,3480589.413,-3217490.916
2949,3482444.737,-3196542.496
2950,3493576.686,-3227977.139
2951,3500997.985,-3230075.35
2952,3519551.234,-3215394.634
2953,3517695.909,-3223781.685
2954,3523261.884,-3190264.186
2955,3523261.884,-3236371.918
2956,3530683.183,-3196542.496
2957,3532538.507,-3204918.032
2958,3532538.507,-3211203.034
2959,3534393.833,-3198635.903
2960,3538104.482,-3194449.41
2961,3543670.457,-3202823.67
2962,3552947.082,-3194449.41
2963,3558513.056,-3200729.628
2964,3562223.705,-3190264.186
2965,3564079.031,-3198635.903
2966,3565934.355,-3200729.628
2967,3565934.355,-3202823.67
2968,3567789.68,-3202823.67
2969,3565934.355,-3240571.245
2970,3571500.329,-3202823.67
2971,3571500.329,-3194449.41
2972,3573355.654,-3209107.713
2973,3575210.98,-3244771.869
2974,3582632.278,-3234272.738
2975,3586342.929,-3198635.903
2976,3586342.929,-3234272.738
2977,3588198.253,-3238471.42
2978,3591908.903,-3240571.245
2979,3597474.878,-3207012.713
2980,3601185.527,-3240571.245
2981,3604896.176,-3244771.869
2982,3612317.476,-3230075.35
2983,3630870.725,-3209107.713
2984,3638292.024,-3190264.186
2985,2847923.639,-3125554.184
2986,2857200.264,-3133887.011
2987,2873898.188,-3156827.913
2988,2885030.137,-3125554.184
2989,2890596.111,-3146395.557
2990,2890596.111,-3148481.404
2991,2892451.435,-3148481.404
2992,2890596.111,-3135970.993
2993,2911004.684,-3125554.184
2994,2936979.232,-3127636.926
2995,2940689.882,-3138055.284
2996,2949966.506,-3156827.913
2997,2949966.506,-3173535.966
2998,2951821.831,-3169357.068
2999,2955532.481,-3169357.068
3000,2949966.506,-3150567.563
3001,2955532.481,-3165179.427
3002,2957387.806,-3165179.427
3003,2961098.455,-3144310.023
3004,2962953.78,-3127636.926
3005,2962953.78,-3173535.966
3006,2966664.43,-3186080.233
3007,2970375.079,-3125554.184
3008,2970375.079,-3154740.817
3009,2977796.379,-3133887.011
3010,2990783.653,-3158915.321
3011,2990783.653,-3181897.547
3012,2996349.628,-3127636.926
3013,2996349.628,-3144310.023
3014,2996349.628,-3175625.889
3015,2998204.952,-3167268.09
3016,3000060.277,-3140139.886
3017,3000060.277,-3148481.404
3018,3001915.602,-3144310.023
3019,3001915.602,-3167268.09
3020,3005626.251,-3138055.284
3021,3009336.901,-3183988.732
3022,3007481.577,-3152654.033
3023,3024179.5,-3171446.359
3024,3022324.175,-3135970.993
3025,3024179.5,-3127636.926
3026,3027890.15,-3173535.966
3027,3029745.475,-3167268.09
3028,3029745.475,-3171446.359
3029,3031600.799,-3161003.043
3030,3033456.124,-3186080.233
3031,3039022.099,-3152654.033
3032,3040877.424,-3144310.023
3033,3046443.398,-3181897.547
3034,3052009.373,-3179806.678
3035,3053864.697,-3158915.321
3036,3055720.022,-3127636.926
3037,3055720.022,-3152654.033
3038,3057575.347,-3161003.043
3039,3059430.672,-3156827.913
3040,3066851.971,-3140139.886
3041,3064996.646,-3152654.033
3042,3064996.646,-3161003.043
3043,3066851.971,-3167268.09
3044,3070562.621,-3154740.817
3045,3068707.297,-3165179.427
3046,3079839.246,-3154740.817
3047,3072417.946,-3156827.913
3048,3076128.595,-3125554.184
3049,3079839.246,-3188172.052
3050,3081694.57,-3179806.678
3051,3085405.22,-3140139.886
3052,3092826.519,-3144310.023
3053,3092826.519,-3161003.043
3054,3090971.195,-3175625.889
